"species","Biomass.sim","Yield.sim","target","F","Biochange","Yieldchange","Functional.group"
"SAP",25008.8264,3304.0282412,"all",0.9,0.0497291677009321,0.852124441853729,"low trophic"
"JFS",8361.18556,859.46937981,"all",0.9,-0.0418454062979231,0.739058702587927,"low trophic"
"JA",8782.949682,1317.968987746,"all",0.9,-0.126306568040786,0.680329040343157,"low trophic"
"SP",43644.68318,8541.253074,"all",0.9,0.000295043456356822,0.752090577642431,"low trophic"
"PCM",4363.446666,1048.04045238,"all",0.9,0.0962154112850581,0.972251583474683,"low trophic"
"BS",801.5010402,195.39440312,"all",0.9,-0.227832406571476,0.229315894542528,"middle trophic"
"SYC",26348.77084,10516.290664,"all",0.9,-0.175673591954922,0.563666272270358,"middle trophic"
"WC",4159.929654,659.57167044,"all",0.9,-0.155244074654317,0.374641218321029,"middle trophic"
"SC",2821.54548,1028.25759708,"all",0.9,-0.241592563735695,0.241580844634322,"high trophic"
"CM",2366.1744958,749.45290456,"all",0.9,-0.0932042425356442,0.404270187386841,"high trophic"
"LH",5303.47615,1706.0642278,"all",0.9,-0.384071655076448,0.115883679173827,"high trophic"
"JSM",3861.7132314,2710.3295188,"all",0.9,-0.111890127355655,0.628142252435248,"high trophic"
"SAP",22276.7294,2813.1454978,"all",0.8,-0.064948820942638,0.57695248182074,"low trophic"
"JFS",8926.578438,891.93459154,"all",0.8,0.0229460971814159,0.80474912776968,"low trophic"
"JA",9787.706678,1337.41005652,"all",0.8,-0.0263572776652121,0.705115202035875,"low trophic"
"SP",41418.5128,7856.238528,"all",0.8,-0.050726685532245,0.611571672372185,"low trophic"
"PCM",3775.2468486,852.51857728,"all",0.8,-0.0515562367044024,0.604309366269029,"low trophic"
"BS",985.7971144,231.48558456,"all",0.8,-0.0502812257797098,0.456382086247939,"middle trophic"
"SYC",24932.5929,9189.986502,"all",0.8,-0.2199789935815,0.366458230846523,"middle trophic"
"WC",3679.78481,613.61707938,"all",0.8,-0.252746973916849,0.27886531120843,"middle trophic"
"SC",3192.7253222,1100.78553332,"all",0.8,-0.141822577920725,0.329155491874626,"high trophic"
"CM",2159.1777378,658.54180622,"all",0.8,-0.172532196706587,0.233927602382909,"high trophic"
"LH",6163.6445796,1848.1710018,"all",0.8,-0.284174511728492,0.208831311052334,"high trophic"
"JSM",4331.807432,2893.4544418,"all",0.8,-0.00377870747315045,0.738148590241087,"high trophic"
"SAP",24736.87366,3026.0213302,"all",0.7,0.0383141289122991,0.696283342057214,"low trophic"
"JFS",8002.4938702,743.7625347,"all",0.7,-0.0829498750169058,0.504936346789723,"low trophic"
"JA",10344.7175932,1323.22956854,"all",0.7,0.029051986392989,0.687035955877146,"low trophic"
"SP",41506.08784,7526.709146,"all",0.7,-0.0487195480744887,0.543974409973291,"low trophic"
"PCM",4320.010876,880.789974,"all",0.7,0.0853031701041685,0.657511804038906,"low trophic"
"BS",672.93950482,136.72700253,"all",0.7,-0.351688828962493,-0.139787656455748,"middle trophic"
"SYC",29452.41196,10309.373474,"all",0.7,-0.0785755773322934,0.532899774700683,"middle trophic"
"WC",4547.4816068,685.5572916,"all",0.7,-0.0765439917833751,0.428798950575329,"middle trophic"
"SC",2558.47973356,822.21169381,"all",0.7,-0.312302399795653,-0.00721152737623466,"high trophic"
"CM",2082.06055,622.41588096,"all",0.7,-0.202086035127527,0.166237478659702,"high trophic"
"LH",6398.1038744,1792.4887224,"all",0.7,-0.256945177361049,0.172411259691325,"high trophic"
"JSM",3960.711154,2510.5849912,"all",0.7,-0.0891227629337078,0.508152228040625,"high trophic"
"SAP",23071.36198,2622.1752216,"all",0.6,-0.0315946369641588,0.469901121966408,"low trophic"
"JFS",8508.246528,773.2890562,"all",0.6,-0.0249928749155824,0.564680597577431,"low trophic"
"JA",12357.741472,1533.4468126,"all",0.6,0.229299716934937,0.955049955644338,"low trophic"
"SP",40103.53708,6526.175006,"all",0.6,-0.0808646908777442,0.338732108391118,"low trophic"
"PCM",3460.840022,700.18371632,"all",0.6,-0.13054370581173,0.317638493914361,"low trophic"
"BS",689.0258368,149.06010432,"all",0.6,-0.336191226802189,-0.0621944510344718,"middle trophic"
"SYC",23903.14573,7807.236786,"all",0.6,-0.252185448033258,0.160857305293728,"middle trophic"
"WC",4027.622828,600.595008,"all",0.6,-0.182111590339279,0.251725461410265,"middle trophic"
"SC",3735.341861,1192.59016592,"all",0.6,0.00402813438674341,0.440005996270154,"high trophic"
"CM",2322.5204718,702.78407554,"all",0.6,-0.109933897863141,0.316825539598711,"high trophic"
"LH",5635.823362,1610.749817,"all",0.6,-0.345473938703741,0.053541480287832,"high trophic"
"JSM",3865.5001732,2228.6053272,"all",0.6,-0.111019213282502,0.338762121744929,"high trophic"
"SAP",24125.64564,2579.7276944,"all",0.5,0.0126582316523585,0.446106500103606,"low trophic"
"JFS",7401.9136506,625.78454928,"all",0.5,-0.151773690989762,0.266218543598411,"low trophic"
"JA",10723.553,1248.2300492,"all",0.5,0.0667370487807523,0.591416201899241,"low trophic"
"SP",46464.76084,7439.377624,"all",0.5,0.0649285680904106,0.526059856277048,"low trophic"
"PCM",3470.27347,658.2217641,"all",0.5,-0.12817376941266,0.23867252793123,"low trophic"
"BS",817.40714536,164.698938782,"all",0.5,-0.212508435264897,0.0361966362703633,"middle trophic"
"SYC",32329.18646,10022.000798,"all",0.5,0.0114248710658785,0.4901703584654,"middle trophic"
"WC",3380.0018436,475.0756466,"all",0.5,-0.313623829596511,-0.00987474916680486,"middle trophic"
"SC",3343.8028612,1013.186624,"all",0.5,-0.101214219897692,0.22338323390014,"high trophic"
"CM",2912.940694,787.36687934,"all",0.5,0.116334517066717,0.475310627880094,"high trophic"
"LH",6146.561396,1617.78478512,"all",0.5,-0.286158496704227,0.0581428346686921,"high trophic"
"JSM",3924.6908692,2212.7706142,"all",0.5,-0.0974066433332743,0.329249933241038,"high trophic"
"SAP",23453.86698,2356.9977942,"all",0.4,-0.0155392392070117,0.321251788830849,"low trophic"
"JFS",7738.3752,617.97033836,"all",0.4,-0.113216697265809,0.250407193219311,"low trophic"
"JA",0,0,"all",0.4,-1,-1,"low trophic"
"SP",44539.9912,6829.971164,"all",0.4,0.020814660269227,0.401050644248117,"low trophic"
"PCM",2974.22729,534.92525408,"all",0.4,-0.25279393985319,0.00664738369979556,"low trophic"
"BS",1176.7655472,225.9793425,"all",0.4,0.133698117702111,0.421739789562504,"middle trophic"
"SYC",27173.57162,7798.440448,"all",0.4,-0.149869539520794,0.159549378621715,"middle trophic"
"WC",4616.961418,565.8349298,"all",0.4,-0.0624347430496466,0.179280512078365,"middle trophic"
"SC",3022.3313644,892.44745054,"all",0.4,-0.187623025089142,0.0775954027276618,"high trophic"
"CM",2380.9412712,596.86198344,"all",0.4,-0.0875451293519305,0.118356449390836,"high trophic"
"LH",7343.942618,1770.546808,"all",0.4,-0.14709856441642,0.158059734250596,"high trophic"
"JSM",3654.7944232,1827.06454212,"all",0.4,-0.159476943203087,0.0975495630025423,"high trophic"
"SAP",23880.68884,2262.5835792,"all",0.3,0.00237632982802162,0.268326431511136,"low trophic"
"JFS",7494.753712,560.48333596,"all",0.3,-0.141134633804432,0.134087433425758,"low trophic"
"JA",8280.6896046,822.448783126,"all",0.3,-0.176269433211133,0.0485713907767955,"low trophic"
"SP",47089.59354,6622.203518,"all",0.3,0.0792491452434569,0.358430699406104,"low trophic"
"PCM",3429.196228,561.2187805,"all",0.3,-0.138493479765569,0.0561277725523586,"low trophic"
"BS",1142.0952366,215.02450982,"all",0.3,0.100296675961323,0.352817907868137,"middle trophic"
"SYC",32161.14934,8747.181806,"all",0.3,0.0061677971633055,0.300617642138911,"middle trophic"
"WC",5304.09823,615.969711,"all",0.3,0.0771019659189763,0.283768530284258,"middle trophic"
"SC",3716.727044,1006.0964787,"all",0.3,-0.00097537015981416,0.214822160667953,"high trophic"
"CM",2842.2843184,678.24046722,"all",0.3,0.0892566740143072,0.270837516542199,"high trophic"
"LH",5404.6805812,1286.2159826,"all",0.3,-0.372318104000717,-0.158726031829018,"high trophic"
"JSM",5296.9413312,2571.6623662,"all",0.3,0.218181053115418,0.544842473346797,"high trophic"
"SAP",25093.57784,2210.376421,"all",0.2,0.0532865540872303,0.239060896629744,"low trophic"
"JFS",8530.791588,596.70307182,"all",0.2,-0.022409311538203,0.207374799249883,"low trophic"
"JA",10249.2842308,966.92730948,"all",0.2,0.0195586493094868,0.232772586552881,"low trophic"
"SP",10416.337836,1321.0195818,"all",0.2,-0.761267344630597,-0.729015644180066,"low trophic"
"PCM",3644.977632,565.19139656,"all",0.2,-0.084283375084636,0.0636036274175783,"low trophic"
"BS",1333.0586258,237.602077426,"all",0.2,0.28427116042952,0.494863750916768,"middle trophic"
"SYC",36717.12786,9070.337798,"all",0.2,0.148702469134445,0.348667676273311,"middle trophic"
"WC",4914.933088,561.9773396,"all",0.2,-0.00192570689909239,0.171240745166039,"middle trophic"
"SC",3658.452294,978.53587692,"all",0.2,-0.0166391275083022,0.181543811610464,"high trophic"
"CM",3476.787506,785.14678302,"all",0.2,0.33241912869995,0.471150773329749,"high trophic"
"LH",6298.058258,1385.5718236,"all",0.2,-0.268564147482393,-0.0937404588383356,"high trophic"
"JSM",4212.99667,1936.5675404,"all",0.2,-0.0311025931129817,0.163329925512467,"high trophic"
"SAP",24503.48268,1986.5215472,"all",0.1,0.0285176948347566,0.113575563900724,"low trophic"
"JFS",7840.8645002,484.959664514,"all",0.1,-0.1014718803272,-0.0187278979460154,"low trophic"
"JA",9761.2644024,839.15300792,"all",0.1,-0.0289876516687342,0.0698682454666631,"low trophic"
"SP",45907.4769,5509.301066,"all",0.1,0.0521561449138969,0.130137978994861,"low trophic"
"PCM",3096.5958878,456.64950194,"all",0.1,-0.222051649862357,-0.140655590870705,"low trophic"
"BS",1292.0180664,204.39135764,"all",0.1,0.244732609142112,0.285919865881051,"middle trophic"
"SYC",39631.47866,9134.509894,"all",0.1,0.239878499368852,0.358209419207404,"middle trophic"
"WC",4165.568272,427.83203614,"all",0.1,-0.154099041838274,-0.108337156136612,"middle trophic"
"SC",3824.037382,914.1035716,"all",0.1,0.0278687363428518,0.103744322175019,"high trophic"
"CM",3051.1473632,651.29599056,"all",0.1,0.169299850564435,0.220350921509796,"high trophic"
"LH",7717.952394,1523.2032482,"all",0.1,-0.103662294354772,-0.00372001415048927,"high trophic"
"JSM",4301.824672,1765.3899254,"all",0.1,-0.0106740887636644,0.0605005441699393,"high trophic"
"SAP",27293.94974,2035.1488422,"all",0,0.145645728655275,0.140834350762067,"low trophic"
"JFS",9212.2246866,525.73994792,"all",0,0.0556798839519436,0.0637873241400631,"low trophic"
"JA",11254.799072,885.5261625,"all",0,0.119583327157112,0.128991152801804,"low trophic"
"SP",44996.4531,4881.1105274,"all",0,0.0312763372211153,0.00127553760489564,"low trophic"
"PCM",3266.997368,434.53789822,"all",0,-0.179242205173473,-0.18226624182497,"low trophic"
"BS",1116.9049254,166.1042621,"all",0,0.0760282832813012,0.0450381704402425,"middle trophic"
"SYC",35346.56164,7312.335612,"all",0,0.105824039017873,0.087270496159598,"middle trophic"
"WC",5045.854446,482.06438354,"all",0,0.0246604621286601,0.00469077311422019,"middle trophic"
"SC",3662.1705046,805.16294338,"all",0,-0.0156397041112224,-0.0277972269314331,"high trophic"
"CM",2621.753156,517.6461984,"all",0,0.00474189169036419,-0.0300723106090008,"high trophic"
"LH",7054.254506,1352.26895948,"all",0,-0.180741992673977,-0.11552282900688,"high trophic"
"JSM",4696.663596,1750.7975962,"all",0,0.0801302577780244,0.0517346773012923,"high trophic"
"SAP",23677.36012,1630.0203012,"all",-0.1,-0.00615826050426576,-0.0862667567654274,"low trophic"
"JFS",8024.90559,409.3741486,"all",-0.1,-0.0803815918320588,-0.171668366015859,"low trophic"
"JA",11949.80965106,837.959632463,"all",-0.1,0.188720257237829,0.0683467654811141,"low trophic"
"SP",42690.24964,4147.566742,"all",-0.1,-0.0215796746034136,-0.149198303124613,"low trophic"
"PCM",4629.471862,564.9388864,"all",-0.1,0.163048110746619,0.0631284419781493,"low trophic"
"BS",1282.24764,175.75200226,"all",-0.1,0.235319762169168,0.105736533012176,"middle trophic"
"SYC",35320.63346,6553.766676,"all",-0.1,0.105012870875862,-0.0255210477709732,"middle trophic"
"WC",4482.29568,393.3060298,"all",-0.1,-0.0897812824333505,-0.180294266403819,"middle trophic"
"SC",3470.7435502,730.8866884,"all",-0.1,-0.0670936419433315,-0.117482900692779,"high trophic"
"CM",4388.3353446,786.45769598,"all",-0.1,0.681754190097784,0.473607066416061,"high trophic"
"LH",6790.85444,1191.3869214,"all",-0.1,-0.211332413393439,-0.220750778600077,"high trophic"
"JSM",3692.686639,1313.4708606,"all",-0.1,-0.150762559474456,-0.210975126584543,"high trophic"
"SAP",27000.39478,1656.451616,"all",-0.2,0.133323950779473,-0.0714502719784721,"low trophic"
"JFS",6581.995606,293.56625136,"all",-0.2,-0.245732643970195,-0.405995191676772,"low trophic"
"JA",7724.89047074,480.329327938,"all",-0.2,-0.231558154008122,-0.387609779769507,"low trophic"
"SP",47633.39742,4341.362244,"all",-0.2,0.0917126181373466,-0.109444502353004,"low trophic"
"PCM",3419.364646,382.48902018,"all",-0.2,-0.140963438156419,-0.280214256998768,"low trophic"
"BS",1320.8252046,169.87341416,"all",-0.2,0.272485459683524,0.0687516364470458,"middle trophic"
"SYC",41641.48808,6905.162442,"all",-0.2,0.30276203406528,0.026727955710242,"middle trophic"
"WC",4876.842376,381.04471856,"all",-0.2,-0.00966077872457284,-0.205848583813969,"middle trophic"
"SC",3996.930072,715.69568628,"all",-0.2,0.0743408214824256,-0.135825441799747,"high trophic"
"CM",3193.630883,522.4883655,"all",-0.2,0.223904213637643,-0.0209994110852242,"high trophic"
"LH",8334.501644,1179.5574846,"all",-0.2,-0.0320582843855078,-0.228488046191673,"high trophic"
"JSM",4846.475444,1433.4288318,"all",-0.2,0.114583717492758,-0.138914279343502,"high trophic"
"SAP",24234.00026,1284.1818092,"all",-0.3,0.0172063461160245,-0.280131904762588,"low trophic"
"JFS",8431.53534348,336.422658853,"all",-0.3,-0.0337836347078056,-0.319279119919995,"low trophic"
"JA",9784.8922024,547.94985874,"all",-0.3,-0.0266372506737298,-0.301397780332144,"low trophic"
"SP",47359.4097,3712.534288,"all",-0.3,0.0854330775767337,-0.238437698915646,"low trophic"
"PCM",4321.138408,411.37199316,"all",-0.3,0.0855864365331471,-0.225860926394114,"low trophic"
"BS",894.3040384,97.0241738,"all",-0.3,-0.13842582543321,-0.389576379350304,"middle trophic"
"SYC",38429.42682,5610.0844154,"all",-0.3,0.202272074326553,-0.16583707457037,"middle trophic"
"WC",5599.61099,365.58572596,"all",-0.3,0.137111671800714,-0.238067324208783,"middle trophic"
"SC",3787.23833,615.64758836,"all",-0.3,0.0179774640305315,-0.256629608257956,"high trophic"
"CM",2900.9318422,426.67684432,"all",-0.3,0.111732330759838,-0.200524050969364,"high trophic"
"LH",8497.94385,1123.43001934,"all",-0.3,-0.0130766420465988,-0.265199279811403,"high trophic"
"JSM",5093.617218,1314.8844992,"all",-0.3,0.171420938767385,-0.210125929201579,"high trophic"
"SAP",25741.80982,1169.486946,"all",-0.4,0.0804956684198614,-0.344425895001193,"low trophic"
"JFS",8955.5114723,315.15589624,"all",-0.4,0.0262616939380419,-0.36231049423863,"low trophic"
"JA",11968.874406,588.10178616,"all",-0.4,0.190616744383501,-0.250206553302621,"low trophic"
"SP",45632.15416,3100.317679,"all",-0.4,0.0458460069519142,-0.364023364486232,"low trophic"
"PCM",4073.108474,344.09104186,"all",-0.4,0.0232746319156146,-0.352473370062458,"low trophic"
"BS",1390.7910862,126.88715312,"all",-0.4,0.339890720197842,-0.20169466651575,"middle trophic"
"SYC",39992.80146,4911.762044,"all",-0.4,0.251182553272446,-0.269670562462449,"middle trophic"
"WC",4922.988376,292.45754772,"all",-0.4,-0.000289921480984846,-0.390476853809062,"middle trophic"
"SC",3178.09857,470.19033086,"all",-0.4,-0.145754124555542,-0.432263559456463,"high trophic"
"CM",3859.75938,472.54865662,"all",-0.4,0.47918652526677,-0.114572794976683,"high trophic"
"LH",8868.189884,996.1294788,"all",-0.4,0.0299225193498617,-0.348462613760894,"high trophic"
"JSM",4305.5583388,973.7809574,"all",-0.4,-0.00981542677931969,-0.415032780935896,"high trophic"
"SAP",24908.55454,977.8379152,"all",-0.5,0.0455203218135607,-0.451857741308094,"low trophic"
"JFS",8028.6984046,239.78070402,"all",-0.5,-0.0799469521860455,-0.514825391300358,"low trophic"
"JA",12550.389508,502.71543756,"all",-0.5,0.248463588962804,-0.359068872928836,"low trophic"
"SP",50514.83456,2854.1018666,"all",-0.5,0.157752444278045,-0.414530286741679,"low trophic"
"PCM",3797.28388,261.7259004,"all",-0.5,-0.046019940448535,-0.507471948885159,"low trophic"
"BS",1038.7081602,80.00967758,"all",-0.5,0.000693374192085017,-0.496622386333596,"middle trophic"
"SYC",45479.37932,4704.503458,"all",-0.5,0.42283120615486,-0.300487822171338,"middle trophic"
"WC",4781.380756,225.97097996,"all",-0.5,-0.0290461471912142,-0.529044322067091,"middle trophic"
"SC",3697.42734,450.43810214,"all",-0.5,-0.0061629665090674,-0.456113603343549,"high trophic"
"CM",3513.533776,388.11524228,"all",-0.5,0.346501505886326,-0.272777968184402,"high trophic"
"LH",6705.761554,667.6291282,"all",-0.5,-0.221214822393949,-0.563324501059308,"high trophic"
"JSM",5183.821858,1005.237666,"all",-0.5,0.19216603985126,-0.396136186983409,"high trophic"
"SAP",28018.11234,885.829333,"all",-0.6,0.176041981211058,-0.503434583729706,"low trophic"
"JFS",8442.193794,189.7084844,"all",-0.6,-0.0325622237901552,-0.616142007498255,"low trophic"
"JA",11834.399738,377.9988027,"all",-0.6,0.177239731141892,-0.518074877863392,"low trophic"
"SP",48655.5404,2221.9352738,"all",-0.6,0.115139172807956,-0.544208346992209,"low trophic"
"PCM",4475.197006,252.82136806,"all",-0.6,0.124290108720662,-0.524228914675731,"low trophic"
"BS",1478.115783,98.94522036,"all",-0.6,0.424019495574235,-0.377490193499249,"middle trophic"
"SYC",42170.02094,3502.3429016,"all",-0.6,0.319297287138876,-0.479236962524734,"middle trophic"
"WC",4197.191306,163.15172,"all",-0.6,-0.147677359845835,-0.659968599011602,"middle trophic"
"SC",3693.270751,365.48502754,"all",-0.6,-0.00728022229297719,-0.558691119343116,"high trophic"
"CM",3613.3122592,323.05299214,"all",-0.6,0.38473989676265,-0.394686866849018,"high trophic"
"LH",8721.93578,651.5762482,"all",-0.6,0.0129370468659331,-0.573824191811769,"high trophic"
"JSM",4225.446078,634.84926442,"all",-0.6,-0.0282395006224581,-0.618634965173062,"high trophic"
"SAP",27287.94658,635.564598,"all",-0.7,0.14539374993186,-0.64372437509638,"low trophic"
"JFS",8664.484746,145.65986476,"all",-0.7,-0.00708867159246813,-0.705270412909117,"low trophic"
"JA",11171.871782,273.8230285,"all",-0.7,0.111334045170257,-0.650892554391473,"low trophic"
"SP",50074.94836,1729.9572184,"all",-0.7,0.147670666762783,-0.645129149572937,"low trophic"
"PCM",5404.799028,224.94396236,"all",-0.7,0.357831192382472,-0.576689921700921,"low trophic"
"BS",992.4957432,51.741285782,"all",-0.7,-0.0438277543300954,-0.674471817000733,"middle trophic"
"SYC",42737.55388,2629.608407,"all",-0.7,0.337052665282256,-0.60900377265338,"middle trophic"
"WC",5287.164028,162.87229772,"all",-0.7,0.0736631415468514,-0.660550954804944,"middle trophic"
"SC",3634.793006,265.52809428,"all",-0.7,-0.0229985429716033,-0.679385208038823,"high trophic"
"CM",4400.502734,299.91837912,"all",-0.7,0.686417133218387,-0.438034817284664,"high trophic"
"LH",10115.889012,602.8586333,"all",-0.7,0.174826208390039,-0.605688872208525,"high trophic"
"JSM",3838.866555,409.93214148,"all",-0.7,-0.117144364957497,-0.753746606991774,"high trophic"
"SAP",27997.02062,447.4010292,"all",-0.8,0.175156670028244,-0.749202391444791,"low trophic"
"JFS",8185.1550968,92.91225235,"all",-0.8,-0.0620177126934989,-0.812000444900046,"low trophic"
"JA",11809.703182,191.617754112,"all",-0.8,0.174783014486275,-0.755699200911865,"low trophic"
"SP",48359.51692,1097.6683684,"all",-0.8,0.108354593376609,-0.774832288776908,"low trophic"
"PCM",4880.023138,140.130721,"all",-0.8,0.225993344432749,-0.736295449514299,"low trophic"
"BS",1249.8033334,41.43785265,"all",-0.8,0.204062856823758,-0.739295445084619,"middle trophic"
"SYC",48385.997,1999.6982492,"all",-0.8,0.51376530422965,-0.702665054923198,"middle trophic"
"WC",4919.1700336,96.969221428,"all",-0.8,-0.00106531136391159,-0.797902343812759,"middle trophic"
"SC",3860.0865908,195.267290204,"all",-0.8,0.0375584571781739,-0.764222381833688,"high trophic"
"CM",3991.9357234,188.94320258,"all",-0.8,0.529840839918973,-0.645972008543674,"high trophic"
"LH",7926.570708,318.83221344,"all",-0.8,-0.0794340468377619,-0.79146174125499,"high trophic"
"JSM",4831.7915534,364.61166814,"all",-0.8,0.111206742707408,-0.780971406424239,"high trophic"
"SAP",27658.3555,220.91656694,"all",-0.9,0.160941422624754,-0.876161780901914,"low trophic"
"JFS",9129.578581,52.159130078,"all",-0.9,0.0462090086599201,-0.894460708883411,"low trophic"
"JA",8405.932358,66.39709968,"all",-0.9,-0.163810774672951,-0.915347799664339,"low trophic"
"SP",51261.16012,591.8247476,"all",-0.9,0.174857523386854,-0.87859737266865,"low trophic"
"PCM",4696.569836,63.54667417,"all",-0.9,0.179904930319535,-0.880414893841435,"low trophic"
"BS",1456.7834546,24.99132693,"all",-0.9,0.403467890702026,-0.842768088900224,"middle trophic"
"SYC",47996.92928,995.7884112,"all",-0.9,0.501593245120653,-0.851936314556099,"middle trophic"
"WC",5381.936378,50.935235266,"all",-0.9,0.0929085401185445,-0.893843721615858,"middle trophic"
"SC",4749.3168978,121.9892205,"all",-0.9,0.276576003469999,-0.852702785902307,"high trophic"
"CM",4351.48598,102.669772392,"all",-0.9,0.667632303675693,-0.807624869236416,"high trophic"
"LH",9914.56975,200.19842708,"all",-0.9,0.151445648859308,-0.869056420189456,"high trophic"
"JSM",5191.704374,194.02691918,"all",-0.9,0.193978846722561,-0.883444642787692,"high trophic"
"SAP",22791.45481,2984.9284326,"low",0.9,-0.043343557761083,0.673248078894962,"low trophic"
"JFS",7791.1426426,844.066415414,"low",0.9,-0.107169783564123,0.70789219461479,"low trophic"
"JA",9799.972926,1415.4517482,"low",0.9,-0.025137079360496,0.804613537813624,"low trophic"
"SP",35389.84312,7336.604866,"low",0.9,-0.188898118113592,0.504977799654905,"low trophic"
"PCM",3537.313744,854.4683962,"low",0.9,-0.111331445634943,0.607978626786336,"low trophic"
"BS",922.2976536,133.29604922,"low",0.9,-0.111456724463666,-0.161373358861083,"middle trophic"
"SYC",35513.00504,7403.022356,"low",0.9,0.111031253081024,0.100754699617405,"middle trophic"
"WC",6124.35832,590.3128098,"low",0.9,0.243671987285997,0.230295897203486,"middle trophic"
"SC",3554.0374816,812.01586718,"low",0.9,-0.0447049413474265,-0.0195225893853741,"high trophic"
"CM",2932.3231922,592.88342948,"low",0.9,0.123762526779449,0.110901725176753,"high trophic"
"LH",5401.155786,1021.63793448,"low",0.9,-0.372727462167385,-0.331778324324179,"high trophic"
"JSM",4269.648942,1600.8816488,"low",0.9,-0.0180738053558204,-0.0383224491782468,"high trophic"
"SAP",23545.96536,2896.652764,"low",0.8,-0.0116734698087322,0.623763779276609,"low trophic"
"JFS",7546.31437458,798.23510165,"low",0.8,-0.135226011713602,0.61515666857436,"low trophic"
"JA",9333.5112858,1243.54531912,"low",0.8,-0.0715388562190035,0.58544346045177,"low trophic"
"SP",38438.7647,7293.047758,"low",0.8,-0.119019706308356,0.496042811093511,"low trophic"
"PCM",3722.814886,827.340147,"low",0.8,-0.0647285589179178,0.556927417531871,"low trophic"
"BS",1010.65821434,149.65137274,"low",0.8,-0.0263299958401136,-0.0584745099561152,"middle trophic"
"SYC",34418.3812,7144.259198,"low",0.8,0.0767857338624245,0.0622792299296111,"middle trophic"
"WC",5441.05058,511.6910311,"low",0.8,0.104912847057621,0.0664369225045932,"middle trophic"
"SC",3687.832516,806.141534,"low",0.8,-0.00874197362514174,-0.026615617019694,"high trophic"
"CM",3802.3656948,760.9338912,"low",0.8,0.457191380641137,0.425782422728439,"high trophic"
"LH",8909.499362,1660.7995098,"low",0.8,0.0347200667875355,0.086277431510022,"high trophic"
"JSM",4267.2065188,1494.4718002,"low",0.8,-0.0186355094563367,-0.102244702682538,"high trophic"
"SAP",25124.82244,3012.285566,"low",0.7,0.0545980257824054,0.688583545704044,"low trophic"
"JFS",8137.920952,786.44021208,"low",0.7,-0.0674305351329651,0.591290774297467,"low trophic"
"JA",9675.875142,1263.0223696,"low",0.7,-0.0374818408275574,0.610275496596827,"low trophic"
"SP",43633.68148,7913.424618,"low",0.7,0.0000428948513547471,0.623302411245408,"low trophic"
"PCM",3785.59667,812.7372544,"low",0.7,-0.0489560826080699,0.529447010656108,"low trophic"
"BS",1376.9227504,194.29811176,"low",0.7,0.326529939684229,0.222418622295329,"middle trophic"
"SYC",37163.77306,7768.406644,"low",0.7,0.162675850876702,0.155083655122502,"middle trophic"
"WC",4916.221372,459.60757162,"low",0.7,-0.00166409537364706,-0.042112418533962,"middle trophic"
"SC",3807.947638,882.5346222,"low",0.7,0.0235439499505414,0.0656260500887484,"high trophic"
"CM",2768.6415566,566.76258502,"low",0.7,0.0610343497154308,0.0619583920848868,"high trophic"
"LH",6937.200022,1292.3754706,"low",0.7,-0.194336316954289,-0.154697301832065,"high trophic"
"JSM",4168.106222,1555.4971816,"low",0.7,-0.0414264177129182,-0.0655856908394665,"high trophic"
"SAP",25474.46952,2913.148462,"low",0.6,0.0692742337902094,0.633010699466414,"low trophic"
"JFS",7704.9236134,701.31406656,"low",0.6,-0.117050099973763,0.419045703487558,"low trophic"
"JA",11639.05587974,1389.686430734,"low",0.6,0.157807689275011,0.77176434972626,"low trophic"
"SP",42801.95912,7311.418798,"low",0.6,-0.019019398505401,0.499811312718112,"low trophic"
"PCM",3449.68797,695.90481328,"low",0.6,-0.133345401857453,0.309586253872471,"low trophic"
"BS",912.8853932,130.5035441,"low",0.6,-0.120524513645795,-0.178942290595014,"middle trophic"
"SYC",33115.75088,6850.720158,"low",0.6,0.0360326915586032,0.0186329376096503,"middle trophic"
"WC",5339.009466,502.10888614,"low",0.6,0.0841913823094155,0.0464663688676305,"middle trophic"
"SC",3459.698894,742.6648884,"low",0.6,-0.0700623516283026,-0.103261184708575,"high trophic"
"CM",3545.808418,695.78376768,"low",0.6,0.358870208402235,0.303708873333872,"high trophic"
"LH",7981.741934,1439.6689846,"low",0.6,-0.0730266414009367,-0.0583571842429928,"high trophic"
"JSM",4133.6886534,1563.3276172,"low",0.6,-0.0493417083195678,-0.0608818114894095,"high trophic"
"SAP",23949.35712,2513.92143,"low",0.5,0.00525863606898367,0.409217774637367,"low trophic"
"JFS",7466.4515592,622.20186046,"low",0.5,-0.144377934353425,0.258969296193619,"low trophic"
"JA",11542.674528,1387.1493906,"low",0.5,0.148220049925196,0.76852978028395,"low trophic"
"SP",37621.77538,6235.639374,"low",0.5,-0.13774433226067,0.279133740460053,"low trophic"
"PCM",3675.1531372,716.08291728,"low",0.5,-0.0767024748524175,0.347558354543913,"low trophic"
"BS",911.44567222,126.525159442,"low",0.5,-0.121911543516721,-0.20397213493339,"middle trophic"
"SYC",34424.0461,7083.400416,"low",0.5,0.0769629613580557,0.0532301433433473,"middle trophic"
"WC",4574.367736,440.64946914,"low",0.5,-0.0710842319219383,-0.0816238018424311,"middle trophic"
"SC",3408.85578,773.2275556,"low",0.5,-0.0837285484037074,-0.0663579590341809,"high trophic"
